seqname	type	start	end	strand	feature_id
Chr4	gene	15401640	15402617	+	AT4G31840
Chr4	gene	15403020	15406493	+	AT4G31850
Chr4	gene	15406439	15409000	-	AT4G31860
Chr4	gene	15410205	15411617	+	AT4G31870
Chr4	gene	15411701	15412289	-	AT4G31875
Chr4	gene	15413319	15415873	-	AT4G31877
Chr4	gene	15419082	15424265	-	AT4G31880
Chr4	gene	15425886	15429113	-	AT4G31890
Chr4	gene	15430224	15430297	-	AT4G31895
Chr4	gene	15431350	15438678	+	AT4G31900
Chr4	gene	15441082	15443900	+	AT4G31910
Chr4	gene	15444117	15446959	-	AT4G31920
Chr4	gene	15449630	15450838	-	AT4G31930
Chr4	gene	15451988	15454160	+	AT4G31940
Chr4	gene	15455163	15457121	+	AT4G31950
Chr4	gene	15459107	15459781	-	AT4G31960
Chr4	gene	15462408	15464358	+	AT4G31970
Chr4	gene	15464905	15469204	+	AT4G31980
Chr4	gene	15469895	15470559	+	AT4G31985
Chr4	gene	15470751	15473856	-	AT4G31990
Chr4	gene	15473971	15476685	-	AT4G32000
Chr4	gene	15479524	15485353	+	AT4G32010
Chr4	gene	15487944	15489450	+	AT4G32020
Chr4	gene	15490740	15493423	+	AT4G32030
Chr4	gene	15494065	15496356	+	AT4G32040
Chr4	gene	15496537	15500847	+	AT4G32050
Chr4	gene	15501078	15503593	+	AT4G32060
Chr4	gene	15504662	15507176	-	AT4G32070
Chr4	gene	15508231	15509111	-	AT4G32080
Chr4	gene	15509990	15510820	-	AT4G32090
Chr4	gene	15511757	15512218	-	AT4G32100
Chr4	gene	15513220	15514087	-	AT4G32105
Chr4	gene	15515649	15516452	-	AT4G32110
Chr4	gene	15516784	15519855	-	AT4G32120
Chr4	gene	15520031	15522593	-	AT4G32130
Chr4	gene	15522884	15525448	-	AT4G32140
Chr4	gene	15526113	15527879	-	AT4G32150
Chr4	gene	15528805	15533100	+	AT4G32160
Chr4	gene	15533760	15535333	+	AT4G32170
Chr4	gene	15535473	15537602	+	AT4G32175
Chr4	gene	15537559	15543904	-	AT4G32180
Chr4	gene	15544878	15547855	+	AT4G32190
Chr4	gene	15548840	15555094	+	AT4G32200
Chr4	gene	15558527	15559650	-	AT4G32208
Chr4	gene	15556415	15558125	-	AT4G32210
Chr4	gene	15565295	15566971	-	AT4G32230
Chr4	gene	15568300	15569205	+	AT4G32240
Chr4	gene	15570044	15573323	-	AT4G32250
Chr4	gene	15573636	15574737	-	AT4G32260
Chr4	gene	15576650	15576722	+	AT4G32265
Chr4	gene	15574868	15576543	-	AT4G32270
Chr4	gene	15576847	15579880	-	AT4G32272
Chr4	gene	15583387	15584769	+	AT4G32280
Chr4	gene	15585680	15588088	+	AT4G32285
Chr4	gene	15589674	15591164	-	AT4G32290
Chr4	gene	15592893	15594273	+	AT4G32295
Chr4	gene	15599475	15602595	+	AT4G32300
Chr4	gene	15602721	15605400	+	AT4G32320
Chr4	gene	15608912	15612285	+	AT4G32330
Chr4	gene	15612584	15614305	-	AT4G32340
Chr4	gene	15615184	15616200	-	AT4G32342
Chr4	gene	15617466	15620910	+	AT4G32350
Chr4	gene	15621301	15624923	+	AT4G32360
Chr4	gene	15625558	15627517	+	AT4G32370
Chr4	gene	15628873	15631596	+	AT4G32375
Chr4	gene	15633112	15633222	-	AT4G32378
Chr4	gene	15633641	15635467	+	AT4G32380
Chr4	gene	15636415	15638040	+	AT4G32390
Chr4	gene	15638625	15640465	+	AT4G32400
Chr4	gene	15640620	15646665	-	AT4G32410
Chr4	gene	15647346	15652756	-	AT4G32420
Chr4	gene	15652892	15655474	+	AT4G32430
Chr4	gene	15656681	15660223	+	AT4G32440
Chr4	gene	15660370	15660475	+	AT4G32445
Chr4	gene	15660927	15662879	+	AT4G32450
Chr4	gene	15662266	15665013	-	AT4G32460
Chr4	gene	15669219	15671194	-	AT4G32470
Chr4	gene	15671393	15671463	+	AT4G32475
Chr4	gene	15676404	15677973	+	AT4G32480
Chr4	gene	15678647	15679652	-	AT4G32490
Chr4	gene	15681017	15685310	+	AT4G32500
Chr4	gene	15685903	15688811	-	AT4G32510
Chr4	gene	15689464	15692857	-	AT4G32520
Chr4	gene	15693114	15695100	-	AT4G32530
Chr4	gene	15700904	15702960	+	AT4G32540
Chr4	gene	15707481	15713662	+	AT4G32551
Chr4	gene	15713736	15716659	+	AT4G32560
Chr4	gene	15716232	15718858	-	AT4G32570
Chr4	gene	15719847	15720535	-	AT4G32580
Chr4	gene	15721324	15722908	+	AT4G32590
Chr4	gene	15723434	15726109	+	AT4G32600
Chr4	gene	15726271	15727947	-	AT4G32605
Chr4	gene	15728143	15730356	-	AT4G32610
Chr4	gene	15731508	15737272	+	AT4G32620
Chr4	gene	15737968	15741741	+	AT4G32630
Chr4	gene	15742001	15750862	+	AT4G32640
Chr4	gene	15751322	15754854	-	AT4G32650
Chr4	gene	15756128	15759314	+	AT4G32660
Chr4	gene	15759243	15762925	-	AT4G32670
Chr4	gene	15763237	15765114	-	AT4G32680
Chr4	gene	15765402	15767106	+	AT4G32690
Chr4	gene	15767317	15779697	+	AT4G32700
Chr4	gene	15781045	15783461	+	AT4G32710
Chr4	gene	15784674	15785169	+	AT4G32714
Chr4	gene	15786337	15786841	+	AT4G32717
Chr4	gene	15787209	15789977	+	AT4G32720
Chr4	gene	15790345	15795854	+	AT4G32730
Chr4	gene	15795985	15798254	-	AT4G32750
Chr4	gene	15799077	15804175	+	AT4G32760
Chr4	gene	15804549	15804630	+	AT4G32765
Chr4	gene	15804914	15807982	+	AT4G32770
Chr4	gene	15808852	15810907	+	AT4G32780
Chr4	gene	15811066	15811872	+	AT4G32785
Chr4	gene	15812095	15814987	+	AT4G32790
Chr4	gene	15819524	15820871	+	AT4G32800
Chr4	gene	15828228	15831485	+	AT4G32810
Chr4	gene	15831576	15841643	-	AT4G32820
Chr4	gene	15842453	15844536	+	AT4G32830
Chr4	gene	15844780	15848441	-	AT4G32840
Chr4	gene	15849772	15854868	+	AT4G32850
Chr4	gene	15856611	15857359	-	AT4G32860
Chr4	gene	15862143	15862741	+	AT4G32870
Chr4	gene	15863452	15868625	-	AT4G32880
Chr4	gene	15875470	15876762	+	AT4G32890
Chr4	gene	15878722	15881041	-	AT4G32900
Chr4	gene	15881256	15885416	+	AT4G32910
Chr4	gene	15885520	15886980	+	AT4G32915
Chr4	gene	15887270	15896006	-	AT4G32920
Chr4	gene	15897198	15897428	-	AT4G32924
Chr4	gene	15898835	15900289	+	AT4G32930
Chr4	gene	15900270	15903268	-	AT4G32940
Chr4	gene	15904444	15906010	-	AT4G32950
Chr4	gene	15908618	15910180	-	AT4G32960
Chr4	gene	15910345	15914337	-	AT4G32970
Chr4	gene	15914722	15918044	-	AT4G32980
Chr4	gene	15920230	15922658	+	AT4G32990
Chr4	gene	15924349	15926628	+	AT4G33000
Chr4	gene	15926670	15931332	-	AT4G33010
Chr4	gene	15932603	15934267	-	AT4G33020
Chr4	gene	15935416	15937807	+	AT4G33030
Chr4	gene	15940561	15941330	-	AT4G33040
Chr4	gene	15944322	15947026	-	AT4G33050
Chr4	gene	15948490	15952223	+	AT4G33060
Chr4	gene	15952289	15954771	-	AT4G33070
Chr4	gene	15959962	15964710	+	AT4G33080
Chr4	gene	15965741	15970456	-	AT4G33090
Chr4	gene	15971174	15972489	+	AT4G33100
Chr4	gene	15972323	15974797	-	AT4G33110
Chr4	gene	15975386	15978111	-	AT4G33120
Chr4	gene	15978989	15980752	-	AT4G33130
Chr4	gene	15981405	15984351	+	AT4G33140
Chr4	gene	15984643	15985064	-	AT4G33145
Chr4	gene	15985189	15991538	-	AT4G33150
Chr4	gene	15994089	15995655	+	AT4G33160
Chr4	gene	15995701	15998673	-	AT4G33170
Chr4	gene	16000177	16002269	+	AT4G33180
Chr4	gene	16002475	16014968	-	AT4G33200
Chr4	gene	16015730	16020829	-	AT4G33210
Chr4	gene	16022439	16026360	+	AT4G33220
Chr4	gene	16026591	16028754	-	AT4G33230
Chr4	gene	16029209	16038067	-	AT4G33240
Chr4	gene	16038867	16040711	-	AT4G33250
Chr4	gene	16041067	16043457	-	AT4G33260
Chr4	gene	16044352	16046792	-	AT4G33270
Chr4	gene	16047354	16049355	-	AT4G33280
Chr4	gene	16049573	16050865	+	AT4G33290
Chr4	gene	16050456	16056526	-	AT4G33300
Chr4	gene	16056156	16056416	+	AT4G33310
Chr4	gene	16057038	16057916	-	AT4G33320
Chr4	gene	16059754	16063070	-	AT4G33330
Chr4	gene	16064548	16066767	-	AT4G33350
Chr4	gene	16067002	16067820	+	AT4G33355
Chr4	gene	16067672	16069374	-	AT4G33360
Chr4	gene	16069669	16071405	-	AT4G33370
Chr4	gene	16071802	16074994	+	AT4G33380
Chr4	gene	16075091	16077706	+	AT4G33390
Chr4	gene	16077917	16080521	-	AT4G33400
Chr4	gene	16080876	16083237	+	AT4G33410
Chr4	gene	16084828	16086296	+	AT4G33420
Chr4	gene	16086311	16090777	-	AT4G33430
Chr4	gene	16091940	16094958	+	AT4G33440
Chr4	gene	16095392	16096610	-	AT4G33450
Chr4	gene	16098070	16100266	-	AT4G33460
Chr4	gene	16100758	16101231	+	AT4G33465
Chr4	gene	16101464	16102196	-	AT4G33467
Chr4	gene	16102595	16105493	-	AT4G33470
Chr4	gene	16105611	16108646	-	AT4G33480
Chr4	gene	16108643	16110877	-	AT4G33490
Chr4	gene	16110712	16112597	-	AT4G33495
Chr4	gene	16112658	16116348	-	AT4G33500
Chr4	gene	16116447	16118797	+	AT4G33510
Chr4	gene	16118896	16126151	+	AT4G33520
Chr4	gene	16126231	16130459	-	AT4G33530
Chr4	gene	16130824	16133960	+	AT4G33540
Chr4	gene	16134440	16135056	+	AT4G33550
Chr4	gene	16135400	16135914	+	AT4G33560
Chr4	gene	16136749	16138201	+	AT4G33565
Chr4	gene	16138359	16141624	+	AT4G33580
Chr4	gene	16141535	16142310	-	AT4G33585
Chr4	gene	16142497	16144023	-	AT4G33590
Chr4	gene	16144391	16145884	-	AT4G33600
Chr4	gene	16146261	16146993	+	AT4G33610
Chr4	gene	16147692	16152853	+	AT4G33620
Chr4	gene	16152926	16154722	-	AT4G33625
Chr4	gene	16155503	16159578	+	AT4G33630
Chr4	gene	16159548	16160327	-	AT4G33640
Chr4	gene	16160824	16166968	+	AT4G33650
Chr4	gene	16167286	16167951	-	AT4G33660
Chr4	gene	16169048	16169535	+	AT4G33666
Chr4	gene	16169523	16171561	-	AT4G33670
Chr4	gene	16171694	16174686	-	AT4G33680
Chr4	gene	16174818	16176253	+	AT4G33690
Chr4	gene	16176276	16179481	-	AT4G33700
Chr4	gene	16181012	16181776	+	AT4G33710
Chr4	gene	16182752	16183533	+	AT4G33720
Chr4	gene	16185098	16185616	+	AT4G33730
Chr4	gene	16186830	16189007	+	AT4G33740
Chr4	gene	16189144	16193269	-	AT4G33760
Chr4	gene	16193422	16196428	-	AT4G33770
Chr4	gene	16201831	16203641	-	AT4G33780
Chr4	gene	16204157	16207947	-	AT4G33790
Chr4	gene	16210009	16211409	-	AT4G33800
Chr4	gene	16213324	16215594	-	AT4G33810
Chr4	gene	16217004	16219525	-	AT4G33820
Chr4	gene	16220324	16222676	-	AT4G33830
Chr4	gene	16223501	16226153	-	AT4G33840
Chr4	gene	16229948	16232334	-	AT4G33860
Chr4	gene	16233209	16234196	-	AT4G33865
Chr4	gene	16234670	16236492	-	AT4G33870
Chr4	gene	16239363	16241137	-	AT4G33880
Chr4	gene	16249643	16251379	+	AT4G33890
Chr4	gene	16251572	16252711	-	AT4G33900
Chr4	gene	16253815	16255612	-	AT4G33905
Chr4	gene	16256733	16258771	-	AT4G33910
Chr4	gene	16260663	16262981	+	AT4G33920
Chr4	gene	16263237	16264226	+	AT4G33925
Chr4	gene	16264389	16265420	-	AT4G33930
Chr4	gene	16266023	16267786	+	AT4G33940
Chr4	gene	16268050	16270743	+	AT4G33945
Chr4	gene	16271973	16274810	+	AT4G33950
Chr4	gene	16277366	16277779	+	AT4G33960
Chr4	gene	16279795	16281894	-	AT4G33970
Chr4	gene	16282696	16285059	-	AT4G33980
Chr4	gene	16288112	16288913	-	AT4G33985
Chr4	gene	16290141	16292612	-	AT4G33990
Chr4	gene	16295430	16298255	+	AT4G34000
Chr4	gene	16298262	16300938	-	AT4G34020
Chr4	gene	16301179	16304099	+	AT4G34030
Chr4	gene	16304124	16304196	+	AT4G34035
Chr4	gene	16304280	16308679	-	AT4G34040
Chr4	gene	16310775	16312216	+	AT4G34050
Chr4	gene	16314003	16319426	+	AT4G34060
Chr4	gene	16323095	16325295	-	AT4G34070
Chr4	gene	16325750	16326840	+	AT4G34071
Chr4	gene	16326955	16328043	+	AT4G34080
Chr4	gene	16326883	16330215	-	AT4G34090
Chr4	gene	16330467	16335074	+	AT4G34100
Chr4	gene	16336387	16340098	+	AT4G34110
Chr4	gene	16341009	16343118	+	AT4G34120
Chr4	gene	16343057	16344818	-	AT4G34131
Chr4	gene	16345281	16347133	-	AT4G34135
Chr4	gene	16348106	16349982	-	AT4G34138
Chr4	gene	16350780	16354264	+	AT4G34140
Chr4	gene	16354946	16357293	+	AT4G34150
Chr4	gene	16357639	16359555	+	AT4G34160
Chr4	gene	16368087	16369025	+	AT4G34170
Chr4	gene	16369357	16371430	-	AT4G34180
Chr4	gene	16372388	16373626	-	AT4G34190
Chr4	gene	16373819	16376622	-	AT4G34200
Chr4	gene	16379003	16379461	+	AT4G34210
Chr4	gene	16379603	16381307	-	AT4G34215
Chr4	gene	16381506	16384194	-	AT4G34220
Chr4	gene	16386719	16388722	-	AT4G34230
Chr4	gene	16389620	16392824	+	AT4G34240
Chr4	gene	16394708	16396495	+	AT4G34250
Chr4	gene	16398028	16401810	+	AT4G34260
Chr4	gene	16402280	16403823	+	AT4G34265
Chr4	gene	16403844	16406240	-	AT4G34270
Chr4	gene	16406426	16406542	-	AT4G34272
Chr4	gene	16406998	16410785	+	AT4G34280
Chr4	gene	16410832	16412385	+	AT4G34290
Chr4	gene	16412773	16413714	+	AT4G34300
Chr4	gene	16414113	16419735	+	AT4G34310
Chr4	gene	16422166	16423948	+	AT4G34320
Chr4	gene	16424713	16425890	+	AT4G34330
Chr4	gene	16424716	16425890	-	AT4G34332
Chr4	gene	16426639	16428010	-	AT4G34340
Chr4	gene	16428480	16431114	-	AT4G34350
Chr4	gene	16431941	16433958	+	AT4G34360
Chr4	gene	16434280	16437322	+	AT4G34370
Chr4	gene	16438524	16440641	+	AT4G34380
Chr4	gene	16441179	16445005	+	AT4G34390
Chr4	gene	16445208	16447773	+	AT4G34400
Chr4	gene	16451876	16453260	+	AT4G34410
Chr4	gene	16452960	16454633	-	AT4G34412
Chr4	gene	16454697	16454769	-	AT4G34415
Chr4	gene	16456519	16457225	+	AT4G34419
Chr4	gene	16458068	16460652	+	AT4G34420
Chr4	gene	16460920	16465323	+	AT4G34430
Chr4	gene	16465828	16468956	+	AT4G34440
Chr4	gene	16471835	16477021	+	AT4G34450
Chr4	gene	16477106	16479528	-	AT4G34460
Chr4	gene	16480022	16480480	-	AT4G34470
Chr4	gene	16480934	16483995	-	AT4G34480
Chr4	gene	16484530	16487417	-	AT4G34490
Chr4	gene	16487754	16490954	-	AT4G34500
Chr4	gene	16491796	16493418	+	AT4G34510
Chr4	gene	16494205	16495842	+	AT4G34520
Chr4	gene	16498391	16500174	+	AT4G34530
Chr4	gene	16498391	16502174	+	AT4G34540
Chr4	gene	16503201	16504040	+	AT4G34550
Chr4	gene	16504230	16505472	-	AT4G34555
Chr4	gene	16507635	16508754	+	AT4G34560
Chr4	gene	16511001	16514343	-	AT4G34570
Chr4	gene	16515327	16519534	+	AT4G34580
Chr4	gene	16521861	16523230	+	AT4G34588
Chr4	gene	16521861	16523230	+	AT4G34590
Chr4	gene	16529225	16530199	+	AT4G34600
Chr4	gene	16530346	16533034	-	AT4G34610
Chr4	gene	16534855	16536171	-	AT4G34620
Chr4	gene	16536865	16537746	-	AT4G34630
Chr4	gene	16538282	16541926	+	AT4G34640
Chr4	gene	16542377	16545121	+	AT4G34650
Chr4	gene	16545197	16548453	-	AT4G34660
Chr4	gene	16548618	16550453	+	AT4G34670
Chr4	gene	16553390	16554740	+	AT4G34680
Chr4	gene	16555463	16556097	-	AT4G34690
Chr4	gene	16556623	16556695	+	AT4G34695
Chr4	gene	16556825	16558846	+	AT4G34700
Chr4	gene	16560062	16562969	-	AT4G34710
Chr4	gene	16567824	16569295	-	AT4G34720
Chr4	gene	16569396	16573680	-	AT4G34730
Chr4	gene	16574577	16576671	-	AT4G34740
Chr4	gene	16577404	16578452	+	AT4G34750
Chr4	gene	16582183	16582879	-	AT4G34760
Chr4	gene	16591229	16591892	+	AT4G34770
Chr4	gene	16592397	16592717	-	AT4G34780
Chr4	gene	16594469	16595153	+	AT4G34790
Chr4	gene	16596860	16597144	+	AT4G34800
Chr4	gene	16599104	16599421	+	AT4G34810
Chr4	gene	16599605	16606027	-	AT4G34830
Chr4	gene	16606274	16608024	+	AT4G34840
Chr4	gene	16608313	16609829	+	AT4G34850
Chr4	gene	16609746	16612907	-	AT4G34860
Chr4	gene	16614327	16615313	+	AT4G34870
Chr4	gene	16615549	16617424	+	AT4G34880
Chr4	gene	16617623	16618506	+	AT4G34881
Chr4	gene	16618573	16625057	-	AT4G34890
Chr4	gene	16625555	16631327	-	AT4G34900
Chr4	gene	16631533	16635149	+	AT4G34910
Chr4	gene	16635684	16636975	+	AT4G34920
Chr4	gene	16637322	16638872	+	AT4G34930
Chr4	gene	16639598	16641950	+	AT4G34940
Chr4	gene	16642316	16644818	-	AT4G34950
Chr4	gene	16648605	16650897	+	AT4G34960
Chr4	gene	16653704	16654871	+	AT4G34970
Chr4	gene	16655286	16655359	+	AT4G34975
Chr4	gene	16656691	16659339	-	AT4G34980
Chr4	gene	16661329	16662367	-	AT4G34990
Chr4	gene	16664822	16667718	-	AT4G35000
Chr4	gene	16667930	16672092	-	AT4G35010
Chr4	gene	16672192	16674771	+	AT4G35020
Chr4	gene	16675528	16675749	-	AT4G35025
Chr4	gene	16675702	16678206	+	AT4G35030
Chr4	gene	16680323	16682093	+	AT4G35040
Chr4	gene	16682580	16684848	-	AT4G35050
Chr4	gene	16685720	16686703	-	AT4G35060
Chr4	gene	16694170	16695698	+	AT4G35070
Chr4	gene	16698334	16700321	+	AT4G35080
Chr4	gene	16700342	16703325	-	AT4G35090
Chr4	gene	16708552	16710289	+	AT4G35100
Chr4	gene	16712462	16714953	-	AT4G35110
Chr4	gene	16716806	16718017	+	AT4G35120
Chr4	gene	16721084	16723498	-	AT4G35130
Chr4	gene	16723714	16726636	-	AT4G35140
Chr4	gene	16726948	16728531	-	AT4G35150
Chr4	gene	16730760	16732811	-	AT4G35160
Chr4	gene	16735123	16735883	+	AT4G35165
Chr4	gene	16736757	16738437	+	AT4G35170
Chr4	gene	16738339	16740465	-	AT4G35180
Chr4	gene	16746599	16748266	+	AT4G35190
Chr4	gene	16749142	16749903	-	AT4G35200
Chr4	gene	16751224	16752239	+	AT4G35210
Chr4	gene	16752571	16754305	+	AT4G35220
Chr4	gene	16755112	16758091	-	AT4G35230
Chr4	gene	16760949	16767087	-	AT4G35240
Chr4	gene	16771171	16773364	-	AT4G35250
Chr4	gene	16774195	16776325	-	AT4G35260
Chr4	gene	16776630	16776797	-	AT4G35263
Chr4	gene	16777338	16780824	-	AT4G35270
Chr4	gene	16787429	16788283	-	AT4G35280
Chr4	gene	16789549	16793685	+	AT4G35290
Chr4	gene	16795333	16796223	+	AT4G35295
Chr4	gene	16796256	16799777	-	AT4G35300
Chr4	gene	16801987	16804995	+	AT4G35310
Chr4	gene	16805869	16806655	-	AT4G35320
Chr4	gene	16807265	16810216	+	AT4G35335
Chr4	gene	16810482	16812009	+	AT4G35350
Chr4	gene	16812116	16814745	-	AT4G35360
Chr4	gene	16815138	16817544	+	AT4G35370
Chr4	gene	16819883	16826061	+	AT4G35380
Chr4	gene	16829326	16830692	+	AT4G35390
Chr4	gene	16832481	16834009	+	AT4G35410
Chr4	gene	16833933	16835619	-	AT4G35420
Chr4	gene	16835989	16836421	-	AT4G35430
Chr4	gene	16835986	16839375	-	AT4G35440
Chr4	gene	16839532	16842077	+	AT4G35450
Chr4	gene	16842188	16844082	+	AT4G35460
Chr4	gene	16846301	16849150	+	AT4G35470
Chr4	gene	16852074	16852947	-	AT4G35480
Chr4	gene	16855902	16856674	+	AT4G35490
Chr4	gene	16857299	16859603	+	AT4G35500
Chr4	gene	16860452	16862372	-	AT4G35510
Chr4	gene	16865248	16865370	-	AT4G35519
Chr4	gene	16865488	16871764	+	AT4G35520
Chr4	gene	16871734	16873652	-	AT4G35530
Chr4	gene	16873835	16875598	+	AT4G35540
Chr4	gene	16875521	16877306	-	AT4G35550
Chr4	gene	16881362	16887083	+	AT4G35560
Chr4	gene	16887165	16888356	-	AT4G35570
Chr4	gene	16888405	16890877	-	AT4G35580
Chr4	gene	16892766	16892903	+	AT4G35589
Chr4	gene	16892909	16894865	+	AT4G35590
Chr4	gene	16896202	16898876	+	AT4G35600
Chr4	gene	16899410	16900225	-	AT4G35610
Chr4	gene	16901621	16903920	+	AT4G35620
Chr4	gene	16904059	16905722	+	AT4G35630
Chr4	gene	16905579	16908357	-	AT4G35640
Chr4	gene	16908519	16910190	+	AT4G35650
Chr4	gene	16910755	16910961	+	AT4G35655
Chr4	gene	16912509	16913704	+	AT4G35660
Chr4	gene	16914996	16917201	+	AT4G35670
Chr4	gene	16917749	16920008	+	AT4G35680
Chr4	gene	16921803	16922963	+	AT4G35690
Chr4	gene	16923319	16924320	+	AT4G35700
Chr4	gene	16925301	16926152	+	AT4G35710
Chr4	gene	16927972	16929170	+	AT4G35720
Chr4	gene	16929943	16930560	-	AT4G35725
Chr4	gene	16931039	16933356	+	AT4G35730
Chr4	gene	16934236	16935502	+	AT4G35733
Chr4	gene	16936120	16940332	+	AT4G35740
Chr4	gene	16940507	16941862	-	AT4G35750
Chr4	gene	16942321	16944677	-	AT4G35760
Chr4	gene	16944941	16946192	+	AT4G35770
Chr4	gene	16946521	16950594	-	AT4G35780
Chr4	gene	16952406	16952800	+	AT4G35783
Chr4	gene	16952963	16955277	-	AT4G35785
Chr4	gene	16955518	16960170	-	AT4G35790
Chr4	gene	16960657	16968128	-	AT4G35800
Chr4	gene	16968921	16970358	+	AT4G35810
Chr4	gene	16971221	16972429	+	AT4G35820
Chr4	gene	16972598	16978057	-	AT4G35830
Chr4	gene	16980327	16980491	-	AT4G35837
Chr4	gene	16980961	16982365	+	AT4G35840
Chr4	gene	16983525	16986967	+	AT4G35850
Chr4	gene	16986840	16989047	-	AT4G35860
Chr4	gene	16990173	16992888	+	AT4G35870
Chr4	gene	16993339	16995820	+	AT4G35880
Chr4	gene	16997139	17000833	+	AT4G35890
Chr4	gene	17004595	17006287	+	AT4G35900
Chr4	gene	17007028	17008154	-	AT4G35905
Chr4	gene	17008567	17011509	-	AT4G35910
Chr4	gene	17011788	17015256	-	AT4G35920
Chr4	gene	17018929	17021060	+	AT4G35930
Chr4	gene	17021572	17023764	+	AT4G35940
Chr4	gene	17023837	17025863	-	AT4G35950
Chr4	gene	17028606	17030293	+	AT4G35970
Chr4	gene	17030572	17031696	-	AT4G35980
Chr4	gene	17032268	17033862	-	AT4G35985
Chr4	gene	17035028	17036963	+	AT4G35987
Chr4	gene	17037583	17038713	-	AT4G36000
Chr4	gene	17039063	17041141	-	AT4G36010
Chr4	gene	17043112	17044396	-	AT4G36020
Chr4	gene	17044945	17047315	-	AT4G36030
Chr4	gene	17045092	17047297	+	AT4G36032
Chr4	gene	17049171	17050274	-	AT4G36040
Chr4	gene	17051982	17055059	-	AT4G36050
Chr4	gene	17052347	17053499	+	AT4G36052
Chr4	gene	17055321	17056704	+	AT4G36060
Chr4	gene	17056723	17059627	-	AT4G36070
Chr4	gene	17059824	17078007	-	AT4G36080
Chr4	gene	17078311	17080786	-	AT4G36090
Chr4	gene	17082579	17083343	+	AT4G36100
Chr4	gene	17083885	17085120	+	AT4G36105
Chr4	gene	17089949	17090825	+	AT4G36110
Chr4	gene	17093088	17096573	-	AT4G36120
Chr4	gene	17097565	17098879	+	AT4G36130
Chr4	gene	17098956	17104479	-	AT4G36140
Chr4	gene	17104719	17108711	+	AT4G36150
Chr4	gene	17110747	17114141	-	AT4G36160
Chr4	gene	17113872	17119834	+	AT4G36170
Chr4	gene	17120085	17123841	-	AT4G36180
Chr4	gene	17123966	17127018	+	AT4G36190
Chr4	gene	17126932	17129946	+	AT4G36195
Chr4	gene	17130052	17130124	+	AT4G36197
Chr4	gene	17130246	17134656	+	AT4G36210
Chr4	gene	17137344	17139635	-	AT4G36220
Chr4	gene	17145586	17146251	+	AT4G36230
Chr4	gene	17147196	17148221	-	AT4G36240
Chr4	gene	17149471	17149542	+	AT4G36245
Chr4	gene	17150869	17153578	+	AT4G36250
Chr4	gene	17155556	17157245	-	AT4G36260
Chr4	gene	17160536	17160706	+	AT4G36268
Chr4	gene	17161024	17165241	-	AT4G36270
Chr4	gene	17165331	17169375	-	AT4G36280
Chr4	gene	17169464	17173215	-	AT4G36290
Chr4	gene	17173737	17175857	-	AT4G36350
Chr4	gene	17176342	17181261	-	AT4G36360
Chr4	gene	17187250	17187610	+	AT4G36370
Chr4	gene	17187528	17192317	-	AT4G36380
Chr4	gene	17194588	17197131	-	AT4G36390
Chr4	gene	17197212	17200921	+	AT4G36400
Chr4	gene	17201922	17202988	+	AT4G36410
Chr4	gene	17203031	17204312	-	AT4G36420
Chr4	gene	17204478	17205966	-	AT4G36430
Chr4	gene	17206858	17210007	-	AT4G36440
Chr4	gene	17210245	17211413	-	AT4G36450
Chr4	gene	17212662	17213099	-	AT4G36460
Chr4	gene	17215027	17216530	-	AT4G36470
Chr4	gene	17218132	17221477	+	AT4G36480
Chr4	gene	17221996	17225016	+	AT4G36490
Chr4	gene	17225912	17226610	-	AT4G36500
Chr4	gene	17228777	17229451	+	AT4G36510
Chr4	gene	17229554	17230296	-	AT4G36515
Chr4	gene	17230589	17235518	-	AT4G36520
Chr4	gene	17239958	17241937	-	AT4G36530
Chr4	gene	17243583	17245296	+	AT4G36540
Chr4	gene	17245400	17248461	-	AT4G36550
Chr4	gene	17252657	17252989	+	AT4G36560
Chr4	gene	17254660	17255716	+	AT4G36570
Chr4	gene	17257945	17260775	+	AT4G36580
Chr4	gene	17260937	17262227	-	AT4G36590
Chr4	gene	17263666	17265100	+	AT4G36600
Chr4	gene	17265390	17267314	-	AT4G36610
Chr4	gene	17268906	17269743	-	AT4G36620
Chr4	gene	17271819	17276616	-	AT4G36630
Chr4	gene	17276701	17276774	-	AT4G36635
Chr4	gene	17276936	17279201	-	AT4G36640
Chr4	gene	17280528	17282730	-	AT4G36648
Chr4	gene	17283132	17285599	-	AT4G36650
Chr4	gene	17285732	17287429	-	AT4G36660
Chr4	gene	17287499	17289590	-	AT4G36670
Chr4	gene	17292229	17293822	-	AT4G36680
Chr4	gene	17293947	17297761	-	AT4G36690
Chr4	gene	17298200	17300367	-	AT4G36700
Chr4	gene	17305758	17307643	+	AT4G36710
Chr4	gene	17307769	17309867	+	AT4G36720
Chr4	gene	17309612	17312488	-	AT4G36730
Chr4	gene	17314559	17316374	-	AT4G36740
Chr4	gene	17324571	17326457	+	AT4G36750
Chr4	gene	17326617	17330208	+	AT4G36760
Chr4	gene	17330146	17331624	-	AT4G36770
Chr4	gene	17332517	17334349	-	AT4G36780
Chr4	gene	17336172	17338371	+	AT4G36790
Chr4	gene	17338871	17339077	-	AT4G36791
Chr4	gene	17340950	17342759	-	AT4G36800
Chr4	gene	17343162	17343824	-	AT4G36808
Chr4	gene	17343374	17344865	+	AT4G36810
Chr4	gene	17346805	17347994	+	AT4G36820
